No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count
32,Trzaskowski Naprzód,"Nowy Targ pokazał serce! Rozmawiamy z mieszkańcami i słuchamy ich głosów. 
Z takim zaangażowaniem wygramy! #ObywateleNaprzod #Trzaskowski2025 https://t.co/8fpLAUOvKB",Sun May 11 10:25:52 +0000 2025,22,255,9138
33,APrawdaWasWyzwoli,"Patrzcie na minę Rafałka, nie spodziewał się, a tu trzask-prask i dupiarz-gorseciarz Trzaskowski zalicza deski! 

👏👏👏 @NawrockiKn, takiego Prezydenta chcę, takiego, który potrafi walczyć o siebie, o prawdę, o Polskę! #Nawrocki2025💪🇵🇱 https://t.co/sX8AqRNVdx",Mon May 12 19:16:02 +0000 2025,44,1440,41842
34,Antoni Macierewicz,"Pan @trzaskowski_ albo jest osobą z którą lepiej zgubić niż znaleźć, albo po 20 latach w PO uwierzył klakierom że jest mądry piękny nieomylny. Rafał żyjesz w Matrixie stanowisz zagrożenie nie tylko dla Polski, ale i dla samego siebie. Łyknij niebieską tabletkę-rzeczywistość czeka https://t.co/NcPEEAt4Rm",Fri May 09 07:01:54 +0000 2025,389,552,20662
35,Paweł Grabowski,"Czy zdjęcie Rafała po wczorajszej debacie dostanie „lajka” i podanie dalej? 😁😁😁

Zwycięski Rafał‼️

To już ostatnie dni przed 1 turą. Niech Rafałowi się wiedzie‼️

#Trzaskowski2025 #DebataTVP #TrzaskamyPierwsząTurę #TrzaskowskiWygra #WygraCałaPolska https://t.co/XyipfQ741r",Tue May 13 06:25:38 +0000 2025,156,3511,31425
36,🇵🇱 MARCIN EDO,"Jaka była wczoraj kondycja przyszłego Prezydenta @NawrockiKn, widzieliśmy gołym okiem.
Niezmordowany nawet po czterech godzinach paradebaty, z której pytania dostrzec można było już przed nią.
Po drugiej stronie, wystraszony, przerażony, przedawkowany prochami Rafał Trzaskowski. https://t.co/I7B2DcpgT4",Tue May 13 05:36:43 +0000 2025,10,389,8619
37,Marzena Nykiel 🇵🇱,"Okazuje się, że i ""szczęśliwą 13"" można przestrzelić. Rechot nad ofiarami reprywatyzacji i koncentracja na @NawrockiKn w finale to totalna porażka @trzaskowski_ .Zamiast energetycznego, sympatycznego Rafała, wystąpił poirytowany buc. I najwyraźniej przekazał swój głos @Nawrocki25 https://t.co/YedQH4QKRr",Mon May 12 21:56:03 +0000 2025,17,217,2378
38,Jasiu Wiśniewski 🇵🇱CK,Jedyne miejsce gdzie Rafał Trzaskowski dobrze wypadł. https://t.co/QngswXRUAJ,Sat May 10 12:33:15 +0000 2025,4,206,1978
39,🇵🇱 MARCIN EDO,"Jest pan skuteczniejszy niż mafia reprywatyzacyjna...
Trzaskowski dostał kolejny strzał od świetnie przygotowanego, wyjątkowo opanowanego @NawrockiKn✌️
A tak na marginesie, gdyby przed debatą przeprowadzono badania toksykologiczne na zawartość niedozwolonych substancji w https://t.co/kyb7PNCXEi",Mon May 12 19:22:49 +0000 2025,9,705,10533
40,Jerzy Meysztowicz,"Wiec Rafała Trzaskowskiego na Rynku Głównym w Krakowie, są nas tysiące!!! https://t.co/Frt4LEaDef",Tue May 13 15:16:13 +0000 2025,94,828,15798
41,Aleksander Miszalski,"Kraków, dziękuję! Kilkanaście tysięcy ludzi na spotkaniu z Rafałem Trzaskowskim na krakowskim Rynku to społeczna energia, która poprawadzi do zwycięstwa w wyborach. Dzięki Wam już niedługo wygra cała Polska🇵🇱

#Kraków #Krakow https://t.co/Ir5kSK6f42",Tue May 13 19:45:57 +0000 2025,119,326,8973
42,🇵🇱 MARCIN EDO,"Już za równy tydzień, wielomilionowa armia prawdziwych patriotów, szturmem zaatakuje komisje wyborcze, oddając swój jeden jedyny najcenniejszy głos na @NawrockiKn✌️
Tęczowy Rafał Trzaskowski, zostanie wręcz sponiewierany i ośmieszony. https://t.co/zQJiwDzGfK",Sun May 11 19:42:53 +0000 2025,14,384,2818
43,Ańćka ®️ 🌹🖤,"Polska cała na Rafała!  💪 👊

🤍❤️

Rafał spokojny, nie krzyczy z mównicy,
Ma plan dla ludzi, nie tylko dla elity.
Za prawem stoi, wolności nie sprzeda,
Gdy trzeba – odważny, gdy trzeba – się nie da.

Europa mu bliska, nie grozi, nie dzieli,
Rozsądek i dialog – to jego są cele. https://t.co/ZGxZKs0OiC",Sun May 11 19:30:11 +0000 2025,9,260,1545
44,Trzaskowski Naprzód,"Jesteśmy na najwyższej w Polsce zaporze wodnej, w Solinie! Na wysokości 82 m mówimy głośno i wyraźnie: Polska cała na Rafała! #ObywateleNaprzod https://t.co/3v897RsBBU",Tue May 13 14:53:19 +0000 2025,45,661,9418
45,Trzaskowski Naprzód,"W Jaśle zaczynamy od konferencji prasowej #ObywateleNaprzod: @frydrych_joanna: Zaczynamy spotkania na Podkarpaciu, będziemy w Jaśle, Krośnie, Brzozowie, Sanoku, Lesku i Solinie! Wygra cała Polska! https://t.co/sEapCxmk2k",Tue May 13 07:16:22 +0000 2025,22,195,2720
46,Paweł Babiak🇵🇱🇪🇺,"W końcu Rafał @trzaskowski_ pokazuje pazur i ripostuje Nawrockiego, tak jak ten na to zasługuje.
Brawo Rafał. Brawo już za chwilę panie prezydencie Polski.
#Trzaskowski2025",Mon May 12 19:22:10 +0000 2025,5,245,1110
47,TeamKarol #Nawrocki2025,"Karol Nawrocki po raz kolejny zaorał Rafała Trzaskowskiego! 🔥

Gratulacje, jest pan skuteczniejszy niż mafia reprywatyzacyjna.

#Nawrocki2025 🇵🇱 Podaj dalej! ⤴️ https://t.co/TNd7IQgAH4",Mon May 12 19:32:21 +0000 2025,28,512,4749
48,Krzysztof Truskolaski,"Już w najbliższą niedzielę, 18 maja, radni Koalicji Obywatelskiej w Radzie Miasta Białystok oddadzą swoje głosy na Rafała Trzaskowskiego. To doświadczony samorządowiec, który doskonale zna i rozumie problemy naszych małych ojczyzn. 18 maja  #WygraCałaPolska! ✌️#Trzaskowski2025 https://t.co/WCMM9wTrgZ",Tue May 13 09:19:22 +0000 2025,70,344,3935
49,Mitsuro,Po ostatniej debacie w sztabie Rafała nastąpiła zmiana. Wizerunkiem ma się teraz zająć Janek Grabiec. Podczas starcia z Nawrockim przed drugą turą Trzaskowski będzie wyglądał jak Cindy Crawford. #Trzaskowski2025,Tue May 13 19:14:48 +0000 2025,34,483,5491
50,profesor TK,RAFAŁ TRZASKOWSKI ZWYCIĘZCĄ DEBATY TELEWIZJI REPUBLIKA,Fri May 09 18:13:52 +0000 2025,46,501,17262
51,Gaspard,Nawrocki jawnie występuje i wspierą się z prorosyjskim politykiem. To szokujący sygnał potencjalnej zdrady lub skrajnej niekompetencji na najwyższym szczeblu. To spotkanie całkowicie dyskredytuje pisowskiego kandydata. #OddajZaStatek Weźmy sprawy w swoję ręce i bądźmy dalej w https://t.co/0ozAaN7shm,Tue May 13 19:51:57 +0000 2025,1,297,4181
52,MartynaBP,"„Proszę Państwa, mogę powiedzieć jeszcze jedną rzecz, chociaż mnie skromnej postury człowiekowi trudno to mówić. @NawrockiKn jest wyższy od Trzaskowskiego…” 😂

O pracowitości Wysokiego Rafała sami posłuchajcie.
Prezes @OficjalnyJK w doskonałej formie i humorze 👍
#Nawrocki2025 https://t.co/8zDSykVl1x",Sun May 11 15:39:52 +0000 2025,8,391,15441
53,Krystyna,Duch w narodzie nie ginie. Robiąc zakupy dwie znajome  zatwardziałe fanki PIS głos oddamy na Rafała nie ma innej opcjii. Afera mieszkanie .#Trzaskowsk2025 https://t.co/yXVapD4Ncw,Mon May 12 08:38:27 +0000 2025,35,329,1811
54,BarryWhite🇵🇱🇪🇺✌️,"Łkam 😂😂
Największym prętem po kratach! Rafał Trzaskowski wybitnie, ze swoją klasą i kunsztem miażdży Alfonsa 🙃😉
#Trzaskowski2025 https://t.co/gF8uhNi3Jy",Mon May 12 18:57:30 +0000 2025,12,1950,30276
55,Małgorzata Grzelińska,"WSTAJESZ i WIESZ, że 18 mają CAŁA POLSKA GŁOSUJE NA RAFAŁA ✌️🤍❤️✌️

#Trzaskowski2025 
#TrzaskamyPierwsząTurę
#KobietyNaWybory
#CałaPolskaNaprzód https://t.co/zWjemJc5xP",Fri May 09 06:03:22 +0000 2025,4,252,1808
56,Max Hübner,"Po trzech knock downach wyprowadzonych przez Karola Nawrockiego, Rafał Trzaskowski już ledwo mówi.

Te CEŁA będą boleć. https://t.co/O4IxQtXQPA",Mon May 12 19:43:06 +0000 2025,19,766,13223
57,Kuba Rutnicki,Z pięknego Podkarpacia gdzie spotkaliśmy się z mnóstwem osób przesyłamy dobrą energię i wielkie wsparcie dla #Trzaskowski2025  18 maja całe Podkarpacie głosuje na Rafała #ObywateleNaprzód #WygraCałaPolska https://t.co/xBCdjFPCQu,Tue May 13 15:32:12 +0000 2025,154,573,5867
58,Lena21,"Rafał Trzasowski- ""Niech pan sobie żartów nie robi, decyzjo prezesa"".
Nawrocki sam jest jednym, wielkim żartem. 
Dlatego #Trzaskowski2025 🇵🇱
https://t.co/HhlOw76O8t",Mon May 12 19:43:37 +0000 2025,11,535,29902
59,Stanisław Janecki,"Trzaskowski nie wytrzymuje 3 godzin przeciętnego stresu, a prezydent RP musi wytrzymać nawet 3-5 dób bez snu, jeśli zajdzie taka potrzeba. Nie ma takiej kategorii jak prezydent rekreacyjny, a takim jest Rafał w warszawskim ratuszu.",Mon May 12 21:08:34 +0000 2025,29,2679,19613
60,Krzysztof,"@trzaskowski_ Rafał, doszedłeś do siebie po samozaoraniu w debacie? Miej choć trochę rozumu i nie ruszaj tematu nieruchomości, bo zacznie ci się czkawką odbijać afera reprywatyzacyjna i śp. Brzeska.😉",Tue May 13 10:37:15 +0000 2025,12,249,1817
61,🇵🇱 MARCIN EDO,"Stan tęczowego Rafała Trzaskowskiego, jest katastroficzny.
Wygląda na agresywnego, pobudzonego i przećpanego, bardzo już wewnętrznie i zewnętrznie zniszczonego zawodnika.
Spokój, opanowanie i merytoryka @NawrockiKn, powala go w każdej sekundzie. https://t.co/i3Kbr54TO4",Mon May 12 20:20:50 +0000 2025,12,698,17040
62,Slawomir Nitras,"A tak Kraków przywitał dziś Rafała Trzaskowskiego! To było coś niesamowitego ❤️

Kraków naprzód! 18 maja głosujemy na @trzaskowski_ 🇵🇱

#WygraCałaPolska #Trzaskowski2025 https://t.co/TEkpInNFPO",Tue May 13 18:51:11 +0000 2025,116,602,29815
63,Robert Foxer,"Nawrocki rozbija się na #Trzaskowski2025 jak Titanic o górę lodową.

Tonie przy każdej konfrontacji.
🚢🗻🗻🗻

Brawo Rafał ✌️🇵🇱
#DebataTVP 
#TrzaskamyPierwsząTurę",Mon May 12 19:26:28 +0000 2025,14,251,2079
64,jachcy🇵🇱,"Oj takkkk🙃🔥

➡️„Rafał Trzaskowski, któremu z nieba spadły problemy Karola Nawrockiego…”🤡

Coś ostatnio dużo tego „szczęścia” i „przypadku”😜 https://t.co/1Swpx3zNLM",Mon May 12 05:05:03 +0000 2025,12,302,10713
65,Janusz Kowalski 🇵🇱,"Rafał Trzaskowski całkowicie rozbity i rozdygotany na debacie w TVP w likwidacji po klęsce Platformy Obywatelskiej w Zabrzu. Trzaskowski już wie, że przegrywa z Karolem Nawrockim.",Mon May 12 18:46:58 +0000 2025,71,330,4493
66,Paweł Rybicki,"Po tym, jak Nawrocki rozjechał wczoraj Trzaskowskiego na debacie, dziś rozjeżdza go kolejny raz - na życzenie samego Trzaskowskiego. Rafał to zaczyna być jak ten myśliwy ze znanego dowcipu🤭 https://t.co/35MRNg0zYC",Tue May 13 10:23:35 +0000 2025,70,1142,29361
67,Michał Szułdrzyński🇵🇱,"Rafal Trzaskowski wypadł dziś niemal tak dobrze, jak podczas debaty w Końskich organizowanej przez Republikę",Mon May 12 21:50:58 +0000 2025,33,298,19123
68,Wiesław 🇵🇱,"‼️ Dzika reprywatyzacja Trzaskowskiego w praktyce.

Pamiętajmy 18 maja, wszyscy tylko nie Rafał.☝️
https://t.co/gUaagrYkAA",Sun May 11 10:52:12 +0000 2025,9,443,2891
69,Jacek,"Rafał #Trzaskowski powalił na dechy decyzję prezesa kaczynskiego  mówiąc, że w Warszawie juz nie sprzedaja mieszkan z bonifikatą by Nawrocki nie mógł robić swoich przekrętów.",Mon May 12 19:20:02 +0000 2025,4,245,2481
70,Max Hübner,"Zaczynam rozbierać kłamliwego Rafała u Stanowskiego na czynniki pierwsze powoli.

Sam początek już był dla niego fatalny.

Trzaskowski ma takiego kija w dupie, że nawet nie umie przez chwilę pożartować ze Stanowskim.

A to trzeba być wyjątkowym, by tego nie wykorzystać. https://t.co/cIdodxu3xg",Fri May 09 09:23:31 +0000 2025,18,730,70203
71,Michał Szczerba,"Halo Warszawo✋

Akcja mobilizacyjna dla @trzaskowski_ 
""Cała Polska dla Rafała""

Został tydzień. Wszystkie ręce na pokład. Zapraszamy z @Dariusz_Jonski. 

🗓️Niedziela ⏰ 14:00📍Kładka pieszo-rowerowa. Wejście od Bulwarów (na wysokości Karowej)

#WygraCałaPolska #Trzaskowski2025 https://t.co/Qa7wmGLMKX",Sat May 10 18:53:53 +0000 2025,357,388,11513
72,van der Tuin 🇳🇱🇵🇱,"#Trzaskowski2025 
Spędziłam dzień na polskiej wsi. W sercu jabłkowego imperium. Stamtąd pochodzę. To też okręg, którym rządzi #mózg Suski. Od zawsze. Przynajmniej raz w miesiącu urządza pogadanki w remizie, w sali, którą ja pamiętam z dzikich zabaw tanecznych w soboty (ach, co to https://t.co/Ep2gAcF1iE",Mon May 12 09:24:08 +0000 2025,41,602,10830
