No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count
45,ᴍᴀɴᴅᴀʀᴋ 🇵🇱🇪🇺,"Skoro pan Jerzy trafił do domu opieki społecznej, to jak to możliwe, że pan Nawrocki o tym nie wiedział? Procedura przyjęcia do DPS jest wielostopniowa i jeśli Nawrocki był zgodnie z umową przejęcia mieszkania opiekunem pana Jerzego, to musiał wziąć w niej udział.",Mon May 05 07:15:18 +0000 2025,125,1977,64428
46,ᴍᴀɴᴅᴀʀᴋ 🇵🇱🇪🇺,"Podsumujmy. 
W umowie dożywocia Art. 908 KC, za przeniesienie praw własności do mieszkania nabywca zobowiązuje się do dożywotniego utrzymania zbywcy. 
Czyli za pobyt w DPS powinien płacić pan Nawrocki. Jak może płacić, skoro nie wiedział, że pan Jerzy jest w DPS?",Mon May 05 08:22:53 +0000 2025,139,2493,68529
47,Pablita Moralita / Zosia SnaW🇵🇱#Trzaskowski2025,"W lutym 2024 roku, Gdański MOPR, zgłosił do Sądu, potrzebę zabezpieczenia Pomocy i Opieki Panu Jerzemu! 
Od Kwietnia 2024 roku, Pan Jerzy Przebywa w DPS, a całość Kwoty ok 100 tys/rok, za jego opiekę, ponosi Wyłącznie Miasto Gdańsk!
No super, a Nawrocki w Grudniu2024, go szukał? https://t.co/6WxBnucyNg",Mon May 05 10:42:44 +0000 2025,14,447,5026
48,Małgorzata #TrzaskowskiTeam,"DPSy w Pisie mają się dobrze
100% Dps-u głosowało na Dudę 
100% mieszkanka w zamian za DPS all inclusive",Mon May 05 22:55:53 +0000 2025,1,1,22
49,Radek Andrzej Klary ®♐ POLITYKA SARKAZM HUMOR FILM,"Nawrocki od 3 lat mieszka w Warszawie. Twierdzi, że nie ma czasu spotkać się z mamą i siostrą w Gdańsku ale za to ma czas pomagać Panu Jerzemu.

Pominę fakt, że Pan Jerzy od 2007 roku jest pod opieką miasta Gdańsk a od 13 miesięcy jest zakwaterowany w DPS-ie.

Patologiczny ŁGARZ. https://t.co/Wrpjvy1xdi",Mon May 05 11:26:28 +0000 2025,77,1503,21920
50,Bartosz Lewandowski,"@Bart_Wielinski @gazeta_wyborcza Panie Redaktorze, przeczytałem ten tekst w całości i to co Pan napisał to manipulacja.

Z samego tekstu wynika, że sąsiedzi potwierdzili, że pan Jerzy nie został bez pomocy, ale przynoszono mu jedzenie i zakupy.

Sami napisaliście, że nie macie podstaw do kwestionowania tego, że https://t.co/uRUmKnJbio",Mon May 05 15:25:52 +0000 2025,53,748,34790
51,tvn24,"Karol Nawrocki niespodziewanie wziął udział w śniadaniu przed paradą 3 Maja w Chicago. Nie został oficjalnie przywitany, a zdaniem organizatorów jego obecność zakłóciła uroczystość.
https://t.co/97x4JJErIg",Sun May 04 13:01:14 +0000 2025,79,156,11507
52,Maria,"@JMiziolek 1. Czy jaśnie kretynka NIE WIE, że pan Jerzy mógł być w DPS-ie bez przekazania mieszkania Nawrockiemu. Mógłby wynająć mieszkanie i korzystać z wpływów za najem? 2. Czy jaśnie kretynka uważa, że do SPROSTOWANIA PRYMITYWNYCH KŁAMST Nawrockiego potrzebne są służby? Głupota nie boli",Mon May 05 22:46:28 +0000 2025,0,2,18
53,Zbigniew Konwiński,"Nawrocki kupił mieszkanie na dziwnych warunkach. Potem Pan Jerzy skarżył się, że nie ma za co kupić jedzenia. Wreszcie wylądował w DPS. Samotny, opuszczony, wykorzystany jak niepotrzebny przedmiot. Brakuje słów...",Mon May 05 15:45:16 +0000 2025,131,364,10102
54,Bertold Kittel,"Starszy człowiek oddał mieszkanie Karolowi Nawrockiemu w zamian za opiekę, ale wylądował w… państwowym DPS? Prokuratura i sąd powinny zbadać czy umowa jest ważna i czy nie doszło do przestępstwa: „Nawrocki panem Jerzym się nie opiekuje ani mu nie pomaga” https://t.co/hgUD4tXEcz",Mon May 05 05:35:36 +0000 2025,177,904,15584
55,Yoanna 🇵🇱✌️🇪🇺,"@Bernie_TheDog To dopiero wyczyn, pamiętał żeby płacić za mieszkanie, o którym zapomniał, że je ma.",Mon May 05 22:36:05 +0000 2025,1,5,32
56,OficjalneZero,"Burza po publikacji Onetu: Karol Nawrocki przejął mieszkanie starszego pana Jerzego, którym się opiekował, ale potem stracił z nim kontakt. 

Onet dotarł do Jerzego w DPS w Gdańsku. Nawrocki twierdzi, że dalej opłaca mieszkanie, choć nie ma do niego nawet kluczy. Urząd Miasta https://t.co/Mlmk2qobCB",Mon May 05 15:15:37 +0000 2025,259,697,248664
57,Magda,"Pan Jerzy przebywa od kwietnia 2024 roku przebywa w DPS. Nawrocki w grudniu zmartwił się, że sąsiada nie ma w domu.
Kiedy w takim razie nim się opiekował, skoro wiadomo też, że zanim pan Jerzy trafił do DPS, miał przydzieloną profesjonalną opiekę.
Kłamstwo na kłamstwie!",Mon May 05 10:46:29 +0000 2025,6,212,4359
58,Jolka,"Nawrocki opiekował się facetem, kupił mieszkanie po cenach rynkowych zgodnie z prawem , do tej pory opłaca mieszkanie z którego w żaden sposób nie korzysta i 🤬 wa! To jest przekręt?! 
Z tego szmaciarze ukręcili aferę? No ludzie trzymajcie mnie!",Mon May 05 23:07:26 +0000 2025,0,3,97
59,Jan Szczerba(k),"Nawrocki kłamca i nie chce ujawnić oświadczenia o stanie majatkowym, bo mogli byśmy się dowiedzieć , że ma jeszcze 1 , albo 2 mieszkania",Mon May 05 22:23:05 +0000 2025,0,1,30
60,Konrad,"Ale on jest nafukany, jak Nawrocki na mieszkanie. https://t.co/4ngCCLHBHt",Mon May 05 22:23:02 +0000 2025,4,17,251
61,Doris⚡🇵🇱🇪🇺🇺🇦,"@wPolityce_pl @NawrockiKn Jprdl. A może ja mam płacić za jego mieszkanie? Wystarczy, że płacę za DPS Pana Jerzego",Mon May 05 23:23:18 +0000 2025,0,2,13
62,tvn24,"Kandydat PiS-u na prezydenta Karol Nawrocki jest w Stanach Zjednoczonych.
https://t.co/iUcXS0dL2f",Thu May 01 18:19:37 +0000 2025,30,13,9181
63,Aleksandra Zawisza-Wiatrowska #Trzaskowski2025,"Chory, smutny, samotny, bezradny... #GdzieJestPanJerzy
Pan Jerzy pisał niewiele na swych kilku profilach. Więcej udostępniał.
Co konkretnie? Czy dlatego, że to właśnie udostępniał, magister dziennikarstwa chciała pokazać go jako przestępcę? 
#ZgniłaMoralnośćKarola
⬇️ https://t.co/ih97VYBeHj",Mon May 05 23:31:09 +0000 2025,5,69,1109
64,Osiem Gwiazd,"Jest odpowiedź Karola Nawrockiego ws mieszkania Pana Jerzego:

""NIE MAM KLUCZY""

Tak się opiekował Panem Jerzym w zamian za mieszkanie, że nawet kluczy nie miał.

Dodatkowo stwierdził, że Pan Jerzy przebywa w DPSie od kwietnia 2024. To dlaczego sztab oświadczył, że Nawrocki pukał",Mon May 05 11:00:35 +0000 2025,50,1845,58841
65,"henryk górkiewicz Liberte, Egalite, Fraternite !","""Wszystko wskazuje na to, że Karol Nawrocki oszukał pana Jerzego poprzez wprowadzenie go w błąd co do zamiaru opieki oraz uzyskanie korzyści majątkowej"" — pisze Roman Giertych w mediach społecznościowych, zapowiadając, że złoży w tej sprawie zawiadomienie do prokuratury.",Mon May 05 22:21:34 +0000 2025,0,1,15
66,gagata,"@lex_dominik Sąd na wniosek MOPR. Pan Jerzy byl pod opieką miasta dlugie lata. Tak sie nim skutecznie opiekowal Nawrocki z żoną, że starszy pan nie mial na jedzenie",Mon May 05 23:09:31 +0000 2025,0,1,25
67,MonaLizia,"@karl92273 @CTomczyk Każdy ma, bo każdy wie że Pan Jerzy jest na utrzymaniu miasta w DPS.",Mon May 05 22:55:52 +0000 2025,1,0,20
