No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count
32,Polak Mały,@TRad_Krk Mnie bardzo ucieszył półtora godzinny wywiad w telewizji Republika który udzielił Mentzen Mentenowi gdzie w krytyce PiS wspierał go ekspert czyli kandydat na prezydenta z ramienia PiS Karol Nawrocki.,Thu May 22 21:57:40 +0000 2025,1,2,41
33,Lena,"@KingaA_80 @Bernard85065859 O jakiej dyskusji mówimy? Mentzen musiałby prowadzić monolog, bo Nawrocki nie ogarnia nawet podstaw ekonomiki. Ratował biedaka pytaniami prostozłożonymi, żeby cokolwiek z niego wydusić. #TrzaskowskiPrezydentemPolski",Thu May 22 21:55:33 +0000 2025,0,2,31
34,Lord Polnord 🐴,"@Skrybek @ROBERT_FOXER On taki jest , lubi w sarkazm. Nawrocki dobrze wypadł mimo trudnej formuły którą narzucił Mentzen. Myśle ze jak by robił sobie jaja to Nawrocki jest takim gościem że zwróciłby mu uwagę.",Thu May 22 21:54:32 +0000 2025,0,1,34
35,PanTadeusz,@NigdyWiecejPiS Panicznie to się boicie przegranej TRZAskowskiego :) Nawrocki był świadomy że Mentzen będzie pytał o mieszkanie. Nie podniecaj się .,Thu May 22 21:51:26 +0000 2025,0,0,17
36,Aneta Bilińska,"@szpilkawoko1983 @gubalskajulia @Fastinfoo A co się stało? 
Mentzen przecież nie zmienił poglądów.
To Trzaskowski i Nawrocki zmieniają aby podlizać się wyborcom Mentzena",Thu May 22 21:51:13 +0000 2025,0,0,6
37,Wac Jan,"@M_Niedziolka Dziękuję.
Ty i Mentzen ostatecznie przekonaliście wielu Polaków, że tylko Nawrocki może jeszcze uratować Polskę.
Żeby Polska była Polską.✌️",Thu May 22 21:50:13 +0000 2025,0,6,56
38,wowserio,"Panie Nawrocki jeszcze podpisij, 3 pompki a na koniec pan zaszczeka i bedzie komplet 🤯#mentzen #nawrocki #polityka #polska #prezydent #trzaskowski #wybory #humor https://t.co/Nl1iItWpYu",Thu May 22 21:42:30 +0000 2025,0,1,95
39,Jacek Ryski,"@Darth_is_Vader Widać i słychać, że panowie Mentzen i Nawrocki zrobili dzisiaj naprawdę dobrą robotę. 👏",Thu May 22 21:39:03 +0000 2025,0,1,63
40,Black_🔟,"W pigułce xd
#Mentzen #Nawrocki https://t.co/wAkycdUhjK",Thu May 22 21:35:55 +0000 2025,0,0,44
41,S. Ryszard Domanski,"@ZandbergRAZEM P. Szydlo widzi Pana w rządzie. Z pańskiego, a i NASZEGO POLSKIEGO, punktu widzenia lepszy Nawrocki z ""może herbatki p.Mentzen"" niż Trzaskowski z ""może nie wiadomo z czym""
Nie jest łatwo.  Rząd z Panem jako MPRiPS i z tym ograniczonym Mentzenem jako MF jest  ciekawym projektem.",Thu May 22 21:35:44 +0000 2025,0,0,30
42,Korwinwave🧯🇮🇷,"mentzen daje podpisać deklaracie toruńskie o inceliźmie

Nawrocki: przecież mam żone!

Trzaskowski: przecież mam hołownie!

Redakcja korwinwave: gdzie długopis?",Thu May 22 21:34:51 +0000 2025,5,145,2148
