No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count
44,Jacek Nizinkiewicz,"Sławomir Mentzen: Podpisałby pan ustawę wprowadzającą kataster od 10 mieszkania?
Karol Nawrocki: Nie wiem tego.
SM: Jak pan nie wie? Przed chwilą powiedział pan,że nie zgodzi się podwyższyć żadnych podatków? Jest pan niesamowity,bo wycofał się po 2 min. z deklaracji,którą złożył.",Thu May 22 11:19:16 +0000 2025,68,3951,148471
45,CanYouGiveMeBackMyPillowCase,"@Waifu_Zuzia Ani zandberg, ani Tusk, ni Nawrocki, mentzen czy brun ani nawet BIEJAT. Moje życie nie ma sensu… https://t.co/gqc3qhFLZv",Mon May 26 22:03:29 +0000 2025,0,1,168
46,UESR | Polish Socialist Republic,"Imho temat nie będzie skończony, dopóki Mentzen nie wrzuci do siebie na kanał filmu z jakiejś posiadówki przy piwie z Nawrockim. Najlepiej tuż przed ciszą.

Co by nie mówić, w takiej luźnej formule to Nawrocki wypadnie świetnie.",Mon May 26 09:24:45 +0000 2025,0,0,66
47,Marcin z Krakowa,Nowe koszulki na lewicy i u liberałów ? #PolitykaNaDeser #PiachemWtryby #StrefaStarcia #AgoraKlarenbacha #BezSpiny #BezCenzury #jedziemy #TVRepublika #wybory #debata #Nawrocki #Mentzen #MłodzieżPyta https://t.co/PiaGbaxlS3,Sun May 25 20:34:57 +0000 2025,0,1,105
48,horrorny,W zielonej koszulce Trzaskowski. #Mentzen #Nawrocki https://t.co/SKSvjH90Db,Mon May 26 12:02:47 +0000 2025,0,0,35
49,Ewa Zajączkowska-Hernik,"W taki sposób walczymy o nasze postulaty i dobro Polski! Karol Nawrocki podpisał dziś 8-punktową deklarację @SlawomirMentzen, a w niej niezwykle ważne punkty, których realizacja pozwoli chronić naszą Ojczyznę i bronić interesu obywatelskiego! 🇵🇱

Tak wygląda druga tura imienia https://t.co/FVFrWyajy0",Thu May 22 17:51:25 +0000 2025,626,2278,118901
50,Koroluk,"Wywiad Mentzen-Nawrocki przypomina mi wywiad Mentzen-Stanowski.

Miła atmosfera pogawędki dwóch prawaków sprawia, że rozmówca się wyluzowuje, przestaje się gryźć w język i wygaduje kompromitujące rzeczy: Mentzen o płatnych studiach, Nawrocki o kibolskich ustawkach.",Thu May 22 12:48:42 +0000 2025,58,2106,73182
51,śmierć okupantom 🇵🇱🇩🇪🇨🇭,NAWROCKI ZAŁATWIAŁ PROSTYTUTKI - MENTZEN SIĘ TŁUMACZY https://t.co/XXT2E9QsEj przez @YouTube,Mon May 26 17:03:42 +0000 2025,1,0,116
52,Igor Kłopotowski,"Z grubsza sytuacja jest taka, że jeśli wygra Trzaskowski, winny będzie Mentzen, a jeśli Nawrocki, to pewnie tradycyjnie Hołownia. Nigdy my, zawsze oni...",Mon May 26 10:52:32 +0000 2025,0,0,25
53,Lena21,"Mentzen: Pan nie miał 120 tys.zł. Pan Jerzy nie dostał 120 tys.zł.
Nawrocki na to: Ale jakie pan Jerzy musiał mieć do mnie zaufanie.
Kurtyna.",Thu May 22 12:25:20 +0000 2025,20,506,9170
54,marek popowski,"Mentzen z Trzaskowskim na piwie, to jakby Nawrocki - na swoje urodziny - zaprosił Mazgułę i babcię Kasię.  😆",Sun May 25 18:08:21 +0000 2025,0,4,83
55,Kuba,"@ejmejmej @K_Stanowski @SlawomirMentzen @OficjalneZero A nie oburzyło Cie to, że rozmowę Nawrocki - Mentzen komentował Mazurek ze Stano, a rozmowę Trzasko - Mentzen, komentował w studiu Bosak, który otwarcie mówi, że jest anty-Trzaskowski? Mi się już tutaj kolejna czerwona lampka zaświeciła względem obiektywności Stana",Mon May 26 07:23:45 +0000 2025,0,35,1640
56,Piotr,"Skoro S. Mentzen rozmawiał zarówno z Nawrockim jak i Trzaskowskim, to afterparty po tych spotkaniach powinno być zarówno z jednym i drugim. 

Jeśli Nawrocki odmówił zaproszenia na piwo, to Mentzen nie powinien iść pić z Trzaskowskim. 

Bezstronność powinna być zachowana. https://t.co/W9nS5eYq6v",Sun May 25 18:08:51 +0000 2025,1,7,228
57,BWiciński,"Mentzen chce iść trochę na skróty i operować prostymi przekazami, które preferuje. Trzaskowski temat zgłębia, rozwija, tłumaczy, wchodzi w polemiki. Nawrocki siedział tam i coś dukał, a Mentzen musiał mu podatki tłumaczyć.",Sat May 24 17:15:55 +0000 2025,6,410,3881
58,"AnnA za Wolnością, Demokracją i Praworządnością",Podpisuję się pod tym obiema rękami 👍 A S. Mentzen jeszcze od siebie dodaje co po prawdzie myśli bo jest szczery do bólu i o sto razy lepszy niż ten Wasz K. Nawrocki - bije go na głowę. Czas przyznać się do winy i uderzyć się w pierś bo w okręcaniu kota ogonem PiS to mistrzowie.,Mon May 26 15:25:58 +0000 2025,0,2,68
59,EmDżej,"Jeśli wierzyć w to co mówi @LukasPawlowski to wyniki wyglądały następująco 

Nawrocki 32,18 %
Trzaskowski 29,57 %
Mentzen 16,18 %",Sun May 25 16:03:02 +0000 2025,0,0,51
60,Kocio Kocemba,"@splitterka @SlawomirMentzen Ale Mentzen już powiedział, że to Nawrocki nie powinien zostać prezydentem (po wybuchu afery z mieszkaniem). Pozdrawiam z Gdańska. My tu znamy Karola. To po prostu gangster i zły człowiek.",Mon May 26 09:46:03 +0000 2025,1,132,1614
